ID,ARCHIVO,CATEGORÍA,SUBCATEGORÍA,TEMA,TEXTO,DIMENSIONES,TRANSPARENCIA,ORIGINAL_BASE,VARIANTE
01-funcionales-022-sky-01,output\stickers\01-funcionales\01-etiqueta-sky-01.png,FUNCIONALES,texto,sky,etiqueta,900x450,RGBA,01-funcionales-022-estilo-01,sky
01-funcionales-022-sand-01,output\stickers\01-funcionales\01-etiqueta-sand-01.png,FUNCIONALES,texto,sand,etiqueta,900x450,RGBA,01-funcionales-022-estilo-01,sand
01-funcionales-022-neutral-01,output\stickers\01-funcionales\01-etiqueta-neutral-01.png,FUNCIONALES,texto,neutral,etiqueta,900x450,RGBA,01-funcionales-022-estilo-01,neutral
01-funcionales-022-multicolor-01,output\stickers\01-funcionales\01-etiqueta-multicolor-01.png,FUNCIONALES,texto,multicolor,etiqueta,900x450,RGBA,01-funcionales-022-estilo-01,multicolor
01-funcionales-022-lavender-02,output\stickers\01-funcionales\01-etiqueta-lavender-02.png,FUNCIONALES,texto,lavender,etiqueta,900x450,RGBA,01-funcionales-022-estilo-02,lavender
01-funcionales-022-blush-02,output\stickers\01-funcionales\01-etiqueta-blush-02.png,FUNCIONALES,texto,blush,etiqueta,900x450,RGBA,01-funcionales-022-estilo-02,blush
01-funcionales-022-sage-02,output\stickers\01-funcionales\01-etiqueta-sage-02.png,FUNCIONALES,texto,sage,etiqueta,900x450,RGBA,01-funcionales-022-estilo-02,sage
01-funcionales-022-sky-02,output\stickers\01-funcionales\01-etiqueta-sky-02.png,FUNCIONALES,texto,sky,etiqueta,900x450,RGBA,01-funcionales-022-estilo-02,sky
01-funcionales-022-sand-02,output\stickers\01-funcionales\01-etiqueta-sand-02.png,FUNCIONALES,texto,sand,etiqueta,900x450,RGBA,01-funcionales-022-estilo-02,sand
01-funcionales-022-neutral-02,output\stickers\01-funcionales\01-etiqueta-neutral-02.png,FUNCIONALES,texto,neutral,etiqueta,900x450,RGBA,01-funcionales-022-estilo-02,neutral
01-funcionales-022-multicolor-02,output\stickers\01-funcionales\01-etiqueta-multicolor-02.png,FUNCIONALES,texto,multicolor,etiqueta,900x450,RGBA,01-funcionales-022-estilo-02,multicolor
01-funcionales-022-lavender-03,output\stickers\01-funcionales\01-etiqueta-lavender-03.png,FUNCIONALES,texto,lavender,etiqueta,900x450,RGBA,01-funcionales-022-estilo-03,lavender
01-funcionales-022-blush-03,output\stickers\01-funcionales\01-etiqueta-blush-03.png,FUNCIONALES,texto,blush,etiqueta,900x450,RGBA,01-funcionales-022-estilo-03,blush
01-funcionales-022-sage-03,output\stickers\01-funcionales\01-etiqueta-sage-03.png,FUNCIONALES,texto,sage,etiqueta,900x450,RGBA,01-funcionales-022-estilo-03,sage
01-funcionales-022-sky-03,output\stickers\01-funcionales\01-etiqueta-sky-03.png,FUNCIONALES,texto,sky,etiqueta,900x450,RGBA,01-funcionales-022-estilo-03,sky
01-funcionales-022-sand-03,output\stickers\01-funcionales\01-etiqueta-sand-03.png,FUNCIONALES,texto,sand,etiqueta,900x450,RGBA,01-funcionales-022-estilo-03,sand
01-funcionales-022-neutral-03,output\stickers\01-funcionales\01-etiqueta-neutral-03.png,FUNCIONALES,texto,neutral,etiqueta,900x450,RGBA,01-funcionales-022-estilo-03,neutral
01-funcionales-022-multicolor-03,output\stickers\01-funcionales\01-etiqueta-multicolor-03.png,FUNCIONALES,texto,multicolor,etiqueta,900x450,RGBA,01-funcionales-022-estilo-03,multicolor
01-funcionales-023-lavender-01,output\stickers\01-funcionales\01-banner-lavender-01.png,FUNCIONALES,texto,lavender,banner,900x450,RGBA,01-funcionales-023-estilo-01,lavender
01-funcionales-023-blush-01,output\stickers\01-funcionales\01-banner-blush-01.png,FUNCIONALES,texto,blush,banner,900x450,RGBA,01-funcionales-023-estilo-01,blush
01-funcionales-023-sage-01,output\stickers\01-funcionales\01-banner-sage-01.png,FUNCIONALES,texto,sage,banner,900x450,RGBA,01-funcionales-023-estilo-01,sage
01-funcionales-023-sky-01,output\stickers\01-funcionales\01-banner-sky-01.png,FUNCIONALES,texto,sky,banner,900x450,RGBA,01-funcionales-023-estilo-01,sky
01-funcionales-023-sand-01,output\stickers\01-funcionales\01-banner-sand-01.png,FUNCIONALES,texto,sand,banner,900x450,RGBA,01-funcionales-023-estilo-01,sand
01-funcionales-023-neutral-01,output\stickers\01-funcionales\01-banner-neutral-01.png,FUNCIONALES,texto,neutral,banner,900x450,RGBA,01-funcionales-023-estilo-01,neutral
01-funcionales-023-multicolor-01,output\stickers\01-funcionales\01-banner-multicolor-01.png,FUNCIONALES,texto,multicolor,banner,900x450,RGBA,01-funcionales-023-estilo-01,multicolor
01-funcionales-023-lavender-02,output\stickers\01-funcionales\01-banner-lavender-02.png,FUNCIONALES,texto,lavender,banner,900x450,RGBA,01-funcionales-023-estilo-02,lavender
01-funcionales-023-blush-02,output\stickers\01-funcionales\01-banner-blush-02.png,FUNCIONALES,texto,blush,banner,900x450,RGBA,01-funcionales-023-estilo-02,blush
01-funcionales-023-sage-02,output\stickers\01-funcionales\01-banner-sage-02.png,FUNCIONALES,texto,sage,banner,900x450,RGBA,01-funcionales-023-estilo-02,sage
01-funcionales-023-sky-02,output\stickers\01-funcionales\01-banner-sky-02.png,FUNCIONALES,texto,sky,banner,900x450,RGBA,01-funcionales-023-estilo-02,sky
01-funcionales-023-sand-02,output\stickers\01-funcionales\01-banner-sand-02.png,FUNCIONALES,texto,sand,banner,900x450,RGBA,01-funcionales-023-estilo-02,sand
01-funcionales-023-neutral-02,output\stickers\01-funcionales\01-banner-neutral-02.png,FUNCIONALES,texto,neutral,banner,900x450,RGBA,01-funcionales-023-estilo-02,neutral
01-funcionales-023-multicolor-02,output\stickers\01-funcionales\01-banner-multicolor-02.png,FUNCIONALES,texto,multicolor,banner,900x450,RGBA,01-funcionales-023-estilo-02,multicolor
01-funcionales-023-lavender-03,output\stickers\01-funcionales\01-banner-lavender-03.png,FUNCIONALES,texto,lavender,banner,900x450,RGBA,01-funcionales-023-estilo-03,lavender
01-funcionales-023-blush-03,output\stickers\01-funcionales\01-banner-blush-03.png,FUNCIONALES,texto,blush,banner,900x450,RGBA,01-funcionales-023-estilo-03,blush
01-funcionales-023-sage-03,output\stickers\01-funcionales\01-banner-sage-03.png,FUNCIONALES,texto,sage,banner,900x450,RGBA,01-funcionales-023-estilo-03,sage
01-funcionales-023-sky-03,output\stickers\01-funcionales\01-banner-sky-03.png,FUNCIONALES,texto,sky,banner,900x450,RGBA,01-funcionales-023-estilo-03,sky
01-funcionales-023-sand-03,output\stickers\01-funcionales\01-banner-sand-03.png,FUNCIONALES,texto,sand,banner,900x450,RGBA,01-funcionales-023-estilo-03,sand
01-funcionales-023-neutral-03,output\stickers\01-funcionales\01-banner-neutral-03.png,FUNCIONALES,texto,neutral,banner,900x450,RGBA,01-funcionales-023-estilo-03,neutral
01-funcionales-023-multicolor-03,output\stickers\01-funcionales\01-banner-multicolor-03.png,FUNCIONALES,texto,multicolor,banner,900x450,RGBA,01-funcionales-023-estilo-03,multicolor
01-funcionales-024-lavender-01,output\stickers\01-funcionales\01-cinta-lavender-01.png,FUNCIONALES,texto,lavender,cinta,900x450,RGBA,01-funcionales-024-estilo-01,lavender
01-funcionales-024-blush-01,output\stickers\01-funcionales\01-cinta-blush-01.png,FUNCIONALES,texto,blush,cinta,900x450,RGBA,01-funcionales-024-estilo-01,blush
01-funcionales-024-sage-01,output\stickers\01-funcionales\01-cinta-sage-01.png,FUNCIONALES,texto,sage,cinta,900x450,RGBA,01-funcionales-024-estilo-01,sage
01-funcionales-024-sky-01,output\stickers\01-funcionales\01-cinta-sky-01.png,FUNCIONALES,texto,sky,cinta,900x450,RGBA,01-funcionales-024-estilo-01,sky
01-funcionales-024-sand-01,output\stickers\01-funcionales\01-cinta-sand-01.png,FUNCIONALES,texto,sand,cinta,900x450,RGBA,01-funcionales-024-estilo-01,sand
01-funcionales-024-neutral-01,output\stickers\01-funcionales\01-cinta-neutral-01.png,FUNCIONALES,texto,neutral,cinta,900x450,RGBA,01-funcionales-024-estilo-01,neutral
01-funcionales-024-multicolor-01,output\stickers\01-funcionales\01-cinta-multicolor-01.png,FUNCIONALES,texto,multicolor,cinta,900x450,RGBA,01-funcionales-024-estilo-01,multicolor
01-funcionales-024-lavender-02,output\stickers\01-funcionales\01-cinta-lavender-02.png,FUNCIONALES,texto,lavender,cinta,900x450,RGBA,01-funcionales-024-estilo-02,lavender
01-funcionales-024-blush-02,output\stickers\01-funcionales\01-cinta-blush-02.png,FUNCIONALES,texto,blush,cinta,900x450,RGBA,01-funcionales-024-estilo-02,blush
01-funcionales-024-sage-02,output\stickers\01-funcionales\01-cinta-sage-02.png,FUNCIONALES,texto,sage,cinta,900x450,RGBA,01-funcionales-024-estilo-02,sage
01-funcionales-024-sky-02,output\stickers\01-funcionales\01-cinta-sky-02.png,FUNCIONALES,texto,sky,cinta,900x450,RGBA,01-funcionales-024-estilo-02,sky
01-funcionales-024-sand-02,output\stickers\01-funcionales\01-cinta-sand-02.png,FUNCIONALES,texto,sand,cinta,900x450,RGBA,01-funcionales-024-estilo-02,sand
01-funcionales-024-neutral-02,output\stickers\01-funcionales\01-cinta-neutral-02.png,FUNCIONALES,texto,neutral,cinta,900x450,RGBA,01-funcionales-024-estilo-02,neutral
01-funcionales-024-multicolor-02,output\stickers\01-funcionales\01-cinta-multicolor-02.png,FUNCIONALES,texto,multicolor,cinta,900x450,RGBA,01-funcionales-024-estilo-02,multicolor
01-funcionales-024-lavender-03,output\stickers\01-funcionales\01-cinta-lavender-03.png,FUNCIONALES,texto,lavender,cinta,900x450,RGBA,01-funcionales-024-estilo-03,lavender
01-funcionales-024-blush-03,output\stickers\01-funcionales\01-cinta-blush-03.png,FUNCIONALES,texto,blush,cinta,900x450,RGBA,01-funcionales-024-estilo-03,blush
01-funcionales-024-sage-03,output\stickers\01-funcionales\01-cinta-sage-03.png,FUNCIONALES,texto,sage,cinta,900x450,RGBA,01-funcionales-024-estilo-03,sage
01-funcionales-024-sky-03,output\stickers\01-funcionales\01-cinta-sky-03.png,FUNCIONALES,texto,sky,cinta,900x450,RGBA,01-funcionales-024-estilo-03,sky
01-funcionales-024-sand-03,output\stickers\01-funcionales\01-cinta-sand-03.png,FUNCIONALES,texto,sand,cinta,900x450,RGBA,01-funcionales-024-estilo-03,sand
01-funcionales-024-neutral-03,output\stickers\01-funcionales\01-cinta-neutral-03.png,FUNCIONALES,texto,neutral,cinta,900x450,RGBA,01-funcionales-024-estilo-03,neutral
01-funcionales-024-multicolor-03,output\stickers\01-funcionales\01-cinta-multicolor-03.png,FUNCIONALES,texto,multicolor,cinta,900x450,RGBA,01-funcionales-024-estilo-03,multicolor
02-fechas-001-lavender-01,output\stickers\02-fechas\02-enero-lavender-01.png,FECHAS,texto,lavender,ENERO,900x450,RGBA,02-fechas-001-estilo-01,lavender
02-fechas-001-blush-01,output\stickers\02-fechas\02-enero-blush-01.png,FECHAS,texto,blush,ENERO,900x450,RGBA,02-fechas-001-estilo-01,blush
02-fechas-001-sage-01,output\stickers\02-fechas\02-enero-sage-01.png,FECHAS,texto,sage,ENERO,900x450,RGBA,02-fechas-001-estilo-01,sage
02-fechas-001-sky-01,output\stickers\02-fechas\02-enero-sky-01.png,FECHAS,texto,sky,ENERO,900x450,RGBA,02-fechas-001-estilo-01,sky
02-fechas-001-sand-01,output\stickers\02-fechas\02-enero-sand-01.png,FECHAS,texto,sand,ENERO,900x450,RGBA,02-fechas-001-estilo-01,sand
02-fechas-001-neutral-01,output\stickers\02-fechas\02-enero-neutral-01.png,FECHAS,texto,neutral,ENERO,900x450,RGBA,02-fechas-001-estilo-01,neutral
02-fechas-001-multicolor-01,output\stickers\02-fechas\02-enero-multicolor-01.png,FECHAS,texto,multicolor,ENERO,900x450,RGBA,02-fechas-001-estilo-01,multicolor
02-fechas-001-lavender-02,output\stickers\02-fechas\02-enero-lavender-02.png,FECHAS,texto,lavender,ENERO,900x450,RGBA,02-fechas-001-estilo-02,lavender
02-fechas-001-blush-02,output\stickers\02-fechas\02-enero-blush-02.png,FECHAS,texto,blush,ENERO,900x450,RGBA,02-fechas-001-estilo-02,blush
02-fechas-001-sage-02,output\stickers\02-fechas\02-enero-sage-02.png,FECHAS,texto,sage,ENERO,900x450,RGBA,02-fechas-001-estilo-02,sage
02-fechas-001-sky-02,output\stickers\02-fechas\02-enero-sky-02.png,FECHAS,texto,sky,ENERO,900x450,RGBA,02-fechas-001-estilo-02,sky
02-fechas-001-sand-02,output\stickers\02-fechas\02-enero-sand-02.png,FECHAS,texto,sand,ENERO,900x450,RGBA,02-fechas-001-estilo-02,sand
02-fechas-001-neutral-02,output\stickers\02-fechas\02-enero-neutral-02.png,FECHAS,texto,neutral,ENERO,900x450,RGBA,02-fechas-001-estilo-02,neutral
02-fechas-001-multicolor-02,output\stickers\02-fechas\02-enero-multicolor-02.png,FECHAS,texto,multicolor,ENERO,900x450,RGBA,02-fechas-001-estilo-02,multicolor
02-fechas-001-lavender-03,output\stickers\02-fechas\02-enero-lavender-03.png,FECHAS,texto,lavender,ENERO,900x450,RGBA,02-fechas-001-estilo-03,lavender
02-fechas-001-blush-03,output\stickers\02-fechas\02-enero-blush-03.png,FECHAS,texto,blush,ENERO,900x450,RGBA,02-fechas-001-estilo-03,blush
02-fechas-001-sage-03,output\stickers\02-fechas\02-enero-sage-03.png,FECHAS,texto,sage,ENERO,900x450,RGBA,02-fechas-001-estilo-03,sage
02-fechas-001-sky-03,output\stickers\02-fechas\02-enero-sky-03.png,FECHAS,texto,sky,ENERO,900x450,RGBA,02-fechas-001-estilo-03,sky
02-fechas-001-sand-03,output\stickers\02-fechas\02-enero-sand-03.png,FECHAS,texto,sand,ENERO,900x450,RGBA,02-fechas-001-estilo-03,sand
02-fechas-001-neutral-03,output\stickers\02-fechas\02-enero-neutral-03.png,FECHAS,texto,neutral,ENERO,900x450,RGBA,02-fechas-001-estilo-03,neutral
02-fechas-001-multicolor-03,output\stickers\02-fechas\02-enero-multicolor-03.png,FECHAS,texto,multicolor,ENERO,900x450,RGBA,02-fechas-001-estilo-03,multicolor
02-fechas-002-lavender-01,output\stickers\02-fechas\02-febrero-lavender-01.png,FECHAS,texto,lavender,FEBRERO,900x450,RGBA,02-fechas-002-estilo-01,lavender
02-fechas-002-blush-01,output\stickers\02-fechas\02-febrero-blush-01.png,FECHAS,texto,blush,FEBRERO,900x450,RGBA,02-fechas-002-estilo-01,blush
02-fechas-002-sage-01,output\stickers\02-fechas\02-febrero-sage-01.png,FECHAS,texto,sage,FEBRERO,900x450,RGBA,02-fechas-002-estilo-01,sage
02-fechas-002-sky-01,output\stickers\02-fechas\02-febrero-sky-01.png,FECHAS,texto,sky,FEBRERO,900x450,RGBA,02-fechas-002-estilo-01,sky
02-fechas-002-sand-01,output\stickers\02-fechas\02-febrero-sand-01.png,FECHAS,texto,sand,FEBRERO,900x450,RGBA,02-fechas-002-estilo-01,sand
02-fechas-002-neutral-01,output\stickers\02-fechas\02-febrero-neutral-01.png,FECHAS,texto,neutral,FEBRERO,900x450,RGBA,02-fechas-002-estilo-01,neutral
02-fechas-002-multicolor-01,output\stickers\02-fechas\02-febrero-multicolor-01.png,FECHAS,texto,multicolor,FEBRERO,900x450,RGBA,02-fechas-002-estilo-01,multicolor
02-fechas-002-lavender-02,output\stickers\02-fechas\02-febrero-lavender-02.png,FECHAS,texto,lavender,FEBRERO,900x450,RGBA,02-fechas-002-estilo-02,lavender
02-fechas-002-blush-02,output\stickers\02-fechas\02-febrero-blush-02.png,FECHAS,texto,blush,FEBRERO,900x450,RGBA,02-fechas-002-estilo-02,blush
02-fechas-002-sage-02,output\stickers\02-fechas\02-febrero-sage-02.png,FECHAS,texto,sage,FEBRERO,900x450,RGBA,02-fechas-002-estilo-02,sage
02-fechas-002-sky-02,output\stickers\02-fechas\02-febrero-sky-02.png,FECHAS,texto,sky,FEBRERO,900x450,RGBA,02-fechas-002-estilo-02,sky
02-fechas-002-sand-02,output\stickers\02-fechas\02-febrero-sand-02.png,FECHAS,texto,sand,FEBRERO,900x450,RGBA,02-fechas-002-estilo-02,sand
02-fechas-002-neutral-02,output\stickers\02-fechas\02-febrero-neutral-02.png,FECHAS,texto,neutral,FEBRERO,900x450,RGBA,02-fechas-002-estilo-02,neutral
02-fechas-002-multicolor-02,output\stickers\02-fechas\02-febrero-multicolor-02.png,FECHAS,texto,multicolor,FEBRERO,900x450,RGBA,02-fechas-002-estilo-02,multicolor
02-fechas-002-lavender-03,output\stickers\02-fechas\02-febrero-lavender-03.png,FECHAS,texto,lavender,FEBRERO,900x450,RGBA,02-fechas-002-estilo-03,lavender
02-fechas-002-blush-03,output\stickers\02-fechas\02-febrero-blush-03.png,FECHAS,texto,blush,FEBRERO,900x450,RGBA,02-fechas-002-estilo-03,blush
02-fechas-002-sage-03,output\stickers\02-fechas\02-febrero-sage-03.png,FECHAS,texto,sage,FEBRERO,900x450,RGBA,02-fechas-002-estilo-03,sage
02-fechas-002-sky-03,output\stickers\02-fechas\02-febrero-sky-03.png,FECHAS,texto,sky,FEBRERO,900x450,RGBA,02-fechas-002-estilo-03,sky
02-fechas-002-sand-03,output\stickers\02-fechas\02-febrero-sand-03.png,FECHAS,texto,sand,FEBRERO,900x450,RGBA,02-fechas-002-estilo-03,sand
02-fechas-002-neutral-03,output\stickers\02-fechas\02-febrero-neutral-03.png,FECHAS,texto,neutral,FEBRERO,900x450,RGBA,02-fechas-002-estilo-03,neutral
02-fechas-002-multicolor-03,output\stickers\02-fechas\02-febrero-multicolor-03.png,FECHAS,texto,multicolor,FEBRERO,900x450,RGBA,02-fechas-002-estilo-03,multicolor
02-fechas-003-lavender-01,output\stickers\02-fechas\02-marzo-lavender-01.png,FECHAS,texto,lavender,MARZO,900x450,RGBA,02-fechas-003-estilo-01,lavender
02-fechas-003-blush-01,output\stickers\02-fechas\02-marzo-blush-01.png,FECHAS,texto,blush,MARZO,900x450,RGBA,02-fechas-003-estilo-01,blush
02-fechas-003-sage-01,output\stickers\02-fechas\02-marzo-sage-01.png,FECHAS,texto,sage,MARZO,900x450,RGBA,02-fechas-003-estilo-01,sage
02-fechas-003-sky-01,output\stickers\02-fechas\02-marzo-sky-01.png,FECHAS,texto,sky,MARZO,900x450,RGBA,02-fechas-003-estilo-01,sky
02-fechas-003-sand-01,output\stickers\02-fechas\02-marzo-sand-01.png,FECHAS,texto,sand,MARZO,900x450,RGBA,02-fechas-003-estilo-01,sand
02-fechas-003-neutral-01,output\stickers\02-fechas\02-marzo-neutral-01.png,FECHAS,texto,neutral,MARZO,900x450,RGBA,02-fechas-003-estilo-01,neutral
02-fechas-003-multicolor-01,output\stickers\02-fechas\02-marzo-multicolor-01.png,FECHAS,texto,multicolor,MARZO,900x450,RGBA,02-fechas-003-estilo-01,multicolor
02-fechas-003-lavender-02,output\stickers\02-fechas\02-marzo-lavender-02.png,FECHAS,texto,lavender,MARZO,900x450,RGBA,02-fechas-003-estilo-02,lavender
02-fechas-003-blush-02,output\stickers\02-fechas\02-marzo-blush-02.png,FECHAS,texto,blush,MARZO,900x450,RGBA,02-fechas-003-estilo-02,blush
02-fechas-003-sage-02,output\stickers\02-fechas\02-marzo-sage-02.png,FECHAS,texto,sage,MARZO,900x450,RGBA,02-fechas-003-estilo-02,sage
02-fechas-003-sky-02,output\stickers\02-fechas\02-marzo-sky-02.png,FECHAS,texto,sky,MARZO,900x450,RGBA,02-fechas-003-estilo-02,sky
02-fechas-003-sand-02,output\stickers\02-fechas\02-marzo-sand-02.png,FECHAS,texto,sand,MARZO,900x450,RGBA,02-fechas-003-estilo-02,sand
02-fechas-003-neutral-02,output\stickers\02-fechas\02-marzo-neutral-02.png,FECHAS,texto,neutral,MARZO,900x450,RGBA,02-fechas-003-estilo-02,neutral
02-fechas-003-multicolor-02,output\stickers\02-fechas\02-marzo-multicolor-02.png,FECHAS,texto,multicolor,MARZO,900x450,RGBA,02-fechas-003-estilo-02,multicolor
02-fechas-003-lavender-03,output\stickers\02-fechas\02-marzo-lavender-03.png,FECHAS,texto,lavender,MARZO,900x450,RGBA,02-fechas-003-estilo-03,lavender
02-fechas-003-blush-03,output\stickers\02-fechas\02-marzo-blush-03.png,FECHAS,texto,blush,MARZO,900x450,RGBA,02-fechas-003-estilo-03,blush
02-fechas-003-sage-03,output\stickers\02-fechas\02-marzo-sage-03.png,FECHAS,texto,sage,MARZO,900x450,RGBA,02-fechas-003-estilo-03,sage
02-fechas-003-sky-03,output\stickers\02-fechas\02-marzo-sky-03.png,FECHAS,texto,sky,MARZO,900x450,RGBA,02-fechas-003-estilo-03,sky
02-fechas-003-sand-03,output\stickers\02-fechas\02-marzo-sand-03.png,FECHAS,texto,sand,MARZO,900x450,RGBA,02-fechas-003-estilo-03,sand
02-fechas-003-neutral-03,output\stickers\02-fechas\02-marzo-neutral-03.png,FECHAS,texto,neutral,MARZO,900x450,RGBA,02-fechas-003-estilo-03,neutral
